Year,Region,Current residence,Population (1yr ago) Est,Same house (1yr ago) Est,Same state of residence (1yr ago) Est,Different state of residence (1yr ago) Total Est,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia ,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,Abroad(1yr ago) Est
2018.0,Midwest_states,South Dakota,871271.0,740970.0,100177.0,26775.0,84.0,0.0,241.0,0.0,2073.0,797.0,0.0,0.0,0.0,2128.0,968.0,0.0,297.0,841.0,144.0,3275.0,906.0,57.0,408.0,0.0,144.0,0.0,150.0,3822.0,231.0,191.0,428.0,3735.0,56.0,56.0,0.0,299.0,359.0,188.0,1986.0,0.0,0.0,37.0,194.0,0.0,612.0,,301.0,279.0,76.0,0.0,157.0,567.0,0.0,37.0,651.0,3349.0
2018.0,South_states,Tennessee,6692936.0,5706212.0,748791.0,209377.0,8547.0,1137.0,2886.0,4841.0,9682.0,5410.0,1784.0,53.0,203.0,26724.0,17439.0,1515.0,148.0,9857.0,4928.0,588.0,796.0,13720.0,2226.0,576.0,1470.0,3592.0,4814.0,375.0,11641.0,5139.0,122.0,913.0,789.0,649.0,2231.0,366.0,5312.0,9388.0,285.0,6273.0,2130.0,2314.0,2504.0,183.0,6061.0,1722.0,,12046.0,1186.0,77.0,8172.0,3245.0,1705.0,1492.0,121.0,28556.0
2018.0,South_states,Texas,28333482.0,23992374.0,3575604.0,563945.0,5945.0,2375.0,18628.0,14377.0,86164.0,21509.0,3762.0,1275.0,1059.0,37262.0,14235.0,7986.0,3494.0,19241.0,9704.0,6379.0,12049.0,3841.0,29108.0,815.0,13777.0,5528.0,8070.0,7291.0,8663.0,21257.0,1626.0,2959.0,6215.0,1166.0,5906.0,17670.0,18925.0,17954.0,2456.0,9600.0,24590.0,6457.0,9143.0,933.0,8806.0,1979.0,12229.0,,6287.0,569.0,18731.0,16855.0,924.0,5844.0,2327.0,201559.0
2018.0,West_states,Utah,3114717.0,2583764.0,408033.0,100824.0,315.0,494.0,6827.0,896.0,18025.0,4181.0,720.0,61.0,149.0,2743.0,2665.0,2533.0,8574.0,1737.0,355.0,754.0,964.0,368.0,241.0,98.0,743.0,1909.0,1477.0,531.0,216.0,977.0,1548.0,377.0,4383.0,269.0,646.0,1014.0,3413.0,767.0,482.0,1382.0,127.0,5136.0,1104.0,50.0,246.0,318.0,814.0,7528.0,,0.0,1526.0,8186.0,75.0,1346.0,1534.0,22096.0
2018.0,Northeast_states,Vermont,621681.0,542177.0,50818.0,26306.0,124.0,0.0,205.0,0.0,1380.0,649.0,2251.0,0.0,134.0,2105.0,170.0,98.0,0.0,75.0,31.0,53.0,0.0,740.0,24.0,455.0,357.0,3819.0,107.0,461.0,0.0,126.0,0.0,27.0,110.0,2877.0,1343.0,101.0,4535.0,266.0,0.0,201.0,71.0,125.0,520.0,235.0,178.0,0.0,305.0,427.0,329.0,,903.0,165.0,0.0,179.0,45.0,2380.0
2018.0,South_states,Virginia,8424340.0,7142767.0,947475.0,274003.0,3426.0,1235.0,4162.0,1002.0,21210.0,4557.0,3254.0,1306.0,11821.0,20272.0,7894.0,3116.0,166.0,7025.0,2259.0,1388.0,1875.0,2431.0,2609.0,535.0,28366.0,5622.0,3135.0,1616.0,2832.0,4988.0,0.0,407.0,1198.0,1464.0,9605.0,1394.0,17983.0,23916.0,470.0,6308.0,1778.0,497.0,13013.0,1810.0,8776.0,223.0,7963.0,14918.0,2847.0,607.0,,6404.0,2423.0,1631.0,266.0,60095.0
2018.0,West_states,Washington,7453439.0,6101533.0,1028654.0,260906.0,495.0,3520.0,14252.0,953.0,55467.0,10122.0,1785.0,131.0,1837.0,8084.0,5899.0,3416.0,11911.0,5382.0,1118.0,647.0,1318.0,475.0,1278.0,421.0,4526.0,4418.0,3607.0,2131.0,614.0,2837.0,4467.0,1354.0,4222.0,580.0,4488.0,1950.0,7539.0,5432.0,1414.0,3080.0,3423.0,31642.0,3105.0,225.0,2025.0,163.0,2567.0,18425.0,7466.0,8.0,5887.0,,182.0,3381.0,1237.0,62346.0
2018.0,South_states,West Virginia,1787630.0,1585832.0,156420.0,43841.0,83.0,0.0,272.0,288.0,524.0,798.0,639.0,419.0,328.0,1722.0,582.0,42.0,0.0,564.0,1227.0,0.0,113.0,1061.0,572.0,74.0,3876.0,384.0,321.0,70.0,0.0,71.0,0.0,0.0,27.0,0.0,546.0,35.0,640.0,1889.0,0.0,7299.0,49.0,135.0,6291.0,0.0,2329.0,45.0,2631.0,516.0,111.0,0.0,6646.0,185.0,,437.0,0.0,1537.0
2018.0,Midwest_states,Wisconsin,5751525.0,4960260.0,659159.0,114613.0,572.0,484.0,2883.0,292.0,6642.0,3321.0,614.0,211.0,109.0,5593.0,2016.0,449.0,129.0,25155.0,2663.0,3072.0,1186.0,1661.0,518.0,186.0,579.0,1160.0,4737.0,19632.0,559.0,2670.0,410.0,345.0,1350.0,251.0,1098.0,1950.0,1246.0,1853.0,414.0,3759.0,790.0,1550.0,1537.0,27.0,619.0,374.0,1330.0,3977.0,1252.0,110.0,869.0,1938.0,265.0,,206.0,17493.0
2018.0,West_states,Wyoming,570867.0,479561.0,62957.0,25734.0,639.0,0.0,934.0,392.0,1604.0,5632.0,12.0,0.0,0.0,1159.0,40.0,55.0,367.0,214.0,227.0,30.0,675.0,568.0,72.0,15.0,0.0,251.0,1117.0,59.0,65.0,914.0,1501.0,782.0,286.0,335.0,5.0,512.0,393.0,367.0,721.0,473.0,306.0,888.0,146.0,88.0,54.0,750.0,104.0,1354.0,911.0,0.0,197.0,373.0,118.0,29.0,,2615.0
2018.0,,Puerto Rico,3173956.0,2915696.0,234174.0,20900.0,0.0,0.0,195.0,0.0,520.0,722.0,1008.0,0.0,0.0,5916.0,173.0,212.0,0.0,594.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,1789.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,160.0,1758.0,0.0,2334.0,335.0,0.0,0.0,0.0,48.0,1214.0,411.0,103.0,0.0,123.0,2394.0,0.0,0.0,473.0,0.0,0.0,131.0,0.0,3186.0
2017.0,All,United States2,321994428.0,275921008.0,36468599.0,7471493.0,101466.0,42972.0,163214.0,69850.0,661026.0,194296.0,98971.0,35653.0,65018.0,447586.0,254956.0,66597.0,56954.0,339435.0,132094.0,79358.0,99660.0,99490.0,102212.0,27425.0,183900.0,173033.0,148059.0,125130.0,78043.0,153284.0,28012.0,47760.0,98226.0,41740.0,224961.0,67296.0,452580.0,243206.0,37344.0,206479.0,96005.0,109454.0,254634.0,30166.0,128797.0,27412.0,155665.0,467338.0,89721.0,20872.0,262563.0,198813.0,43321.0,113492.0,25954.0,2133328.0
2017.0,South_states,Alabama,4819343.0,4158224.0,535649.0,111803.0,,424.0,1513.0,517.0,2328.0,1974.0,336.0,22.0,378.0,14171.0,22363.0,93.0,118.0,2399.0,2295.0,627.0,646.0,2157.0,2308.0,56.0,801.0,450.0,1821.0,420.0,7798.0,544.0,247.0,167.0,1989.0,245.0,1103.0,1007.0,2203.0,4245.0,878.0,1702.0,877.0,444.0,1595.0,848.0,1896.0,96.0,8018.0,8825.0,998.0,0.0,4277.0,1289.0,1070.0,1121.0,104.0,13667.0
2017.0,West_states,Alaska,730874.0,595804.0,98168.0,30199.0,942.0,,1387.0,203.0,3556.0,1487.0,0.0,0.0,0.0,906.0,422.0,424.0,225.0,723.0,186.0,1083.0,17.0,397.0,327.0,225.0,325.0,111.0,524.0,1077.0,172.0,143.0,156.0,282.0,633.0,0.0,485.0,64.0,757.0,345.0,103.0,448.0,373.0,1232.0,274.0,216.0,270.0,6.0,544.0,2165.0,465.0,0.0,360.0,3653.0,0.0,2500.0,6.0,6703.0
2017.0,West_states,Arizona,6935358.0,5717189.0,911120.0,261727.0,1337.0,2255.0,,1763.0,59233.0,12810.0,730.0,810.0,362.0,8522.0,5278.0,2651.0,3991.0,13095.0,3381.0,3423.0,2506.0,1708.0,2174.0,194.0,1108.0,2382.0,5651.0,7093.0,1261.0,5195.0,2436.0,1870.0,7647.0,578.0,4329.0,6455.0,5674.0,4429.0,2725.0,5095.0,4856.0,10701.0,6332.0,141.0,1214.0,1458.0,2194.0,12793.0,8594.0,96.0,3593.0,14392.0,318.0,3897.0,997.0,45322.0
2017.0,South_states,Arkansas,2968395.0,2509717.0,370309.0,79411.0,574.0,241.0,1060.0,,5334.0,2547.0,0.0,0.0,0.0,1525.0,1805.0,0.0,582.0,2252.0,1810.0,176.0,2021.0,1222.0,2867.0,0.0,1425.0,97.0,961.0,808.0,4171.0,6759.0,118.0,475.0,439.0,78.0,359.0,414.0,283.0,1749.0,88.0,39.0,7854.0,749.0,2639.0,0.0,487.0,0.0,5383.0,15767.0,657.0,0.0,1087.0,1539.0,0.0,958.0,12.0,8958.0
2017.0,West_states,California,39085984.0,34009331.0,4234770.0,523131.0,3715.0,2606.0,26907.0,3471.0,,25038.0,5935.0,491.0,6818.0,24611.0,10233.0,12776.0,5626.0,27117.0,5190.0,4163.0,5202.0,3431.0,5169.0,2578.0,11303.0,16774.0,11538.0,7487.0,3299.0,6841.0,2809.0,2419.0,23768.0,1216.0,12906.0,5312.0,34278.0,13523.0,2223.0,11410.0,4890.0,20548.0,16141.0,1763.0,7134.0,1403.0,5413.0,40999.0,9925.0,895.0,21162.0,33143.0,789.0,9348.0,1395.0,318752.0
2017.0,West_states,Colorado,5542282.0,4546729.0,734182.0,226933.0,3120.0,2030.0,6765.0,1356.0,27014.0,,1800.0,764.0,863.0,12385.0,4712.0,3512.0,2984.0,10652.0,2754.0,3035.0,6653.0,2195.0,2195.0,448.0,3420.0,2785.0,2661.0,4369.0,1085.0,3774.0,675.0,4541.0,3800.0,1416.0,5166.0,4715.0,8560.0,6273.0,1286.0,5144.0,5180.0,4359.0,4840.0,963.0,2221.0,1453.0,2453.0,25212.0,3417.0,471.0,6099.0,6675.0,42.0,3506.0,5135.0,34438.0
2017.0,Northeast_states,Connecticut,3556297.0,3136666.0,311726.0,83325.0,206.0,540.0,644.0,160.0,2807.0,370.0,,463.0,414.0,6589.0,1531.0,473.0,0.0,697.0,534.0,0.0,0.0,227.0,716.0,627.0,992.0,12004.0,376.0,160.0,0.0,1601.0,0.0,154.0,142.0,472.0,3930.0,825.0,28542.0,1910.0,187.0,1171.0,400.0,579.0,3263.0,2061.0,1019.0,0.0,166.0,3698.0,149.0,393.0,1314.0,374.0,0.0,188.0,257.0,24580.0
2017.0,South_states,Delaware,952449.0,830905.0,78998.0,38532.0,506.0,0.0,76.0,0.0,580.0,144.0,174.0,,316.0,1335.0,179.0,110.0,0.0,857.0,41.0,0.0,0.0,21.0,73.0,0.0,9748.0,396.0,441.0,45.0,0.0,153.0,0.0,0.0,0.0,0.0,4006.0,44.0,3564.0,327.0,0.0,80.0,295.0,104.0,11035.0,0.0,144.0,0.0,318.0,1152.0,32.0,59.0,1510.0,0.0,371.0,296.0,0.0,4014.0
2017.0,South_states,District of Columbia ,684810.0,554225.0,64013.0,56231.0,494.0,0.0,549.0,105.0,3763.0,1109.0,1149.0,375.0,,1182.0,1507.0,29.0,161.0,2726.0,710.0,17.0,0.0,285.0,461.0,122.0,10835.0,2669.0,808.0,436.0,157.0,466.0,0.0,0.0,128.0,88.0,2590.0,206.0,5238.0,1867.0,5.0,1026.0,0.0,37.0,1824.0,296.0,235.0,0.0,1057.0,2858.0,384.0,447.0,7509.0,206.0,0.0,115.0,0.0,10341.0
2017.0,South_states,Florida,20772371.0,17554348.0,2402381.0,566476.0,9389.0,1400.0,5577.0,3028.0,30919.0,12061.0,11249.0,3831.0,605.0,,38800.0,2092.0,1359.0,28631.0,11833.0,3466.0,3376.0,9762.0,6403.0,2960.0,18907.0,18212.0,19169.0,7614.0,4236.0,8820.0,755.0,987.0,4681.0,5887.0,27892.0,2811.0,63722.0,23270.0,702.0,22946.0,6123.0,3231.0,28507.0,3259.0,10521.0,763.0,12023.0,31625.0,6063.0,2816.0,28232.0,6176.0,2187.0,7202.0,396.0,249166.0
2017.0,South_states,Georgia,10299497.0,8760762.0,1202587.0,278889.0,15270.0,986.0,6218.0,2055.0,12052.0,4981.0,2216.0,997.0,1077.0,47035.0,,1482.0,1825.0,12025.0,3319.0,1079.0,5213.0,2226.0,6379.0,132.0,4027.0,2834.0,5249.0,2591.0,4597.0,4008.0,61.0,650.0,349.0,975.0,7389.0,1801.0,15395.0,12684.0,32.0,9472.0,2285.0,718.0,5967.0,644.0,15269.0,132.0,15224.0,19969.0,1503.0,38.0,11256.0,2649.0,420.0,3504.0,630.0,57259.0
2017.0,West_states,Hawaii,1410750.0,1231340.0,115683.0,46457.0,844.0,424.0,1666.0,48.0,8843.0,1584.0,238.0,14.0,232.0,2460.0,2915.0,,466.0,1062.0,327.0,779.0,637.0,0.0,248.0,0.0,629.0,862.0,353.0,97.0,171.0,700.0,0.0,136.0,1525.0,0.0,125.0,784.0,804.0,1399.0,62.0,1053.0,0.0,1103.0,1218.0,5.0,1262.0,45.0,495.0,4078.0,962.0,0.0,2656.0,2837.0,0.0,213.0,96.0,17270.0
2017.0,West_states,Idaho,1694182.0,1405344.0,210310.0,71899.0,58.0,796.0,1523.0,265.0,21372.0,3823.0,0.0,126.0,0.0,1833.0,444.0,765.0,,357.0,169.0,0.0,0.0,269.0,281.0,270.0,305.0,0.0,630.0,348.0,261.0,1216.0,938.0,514.0,2195.0,0.0,70.0,570.0,598.0,1294.0,1900.0,407.0,227.0,3866.0,582.0,0.0,145.0,140.0,749.0,3685.0,7226.0,0.0,612.0,8881.0,0.0,442.0,1747.0,6629.0
2017.0,Midwest_states,Illinois,12659328.0,11026895.0,1365922.0,195092.0,1682.0,270.0,4159.0,2591.0,16046.0,5172.0,1860.0,120.0,995.0,10513.0,4420.0,460.0,670.0,,16998.0,8837.0,1212.0,2985.0,1053.0,173.0,2681.0,2998.0,10793.0,5286.0,2409.0,16147.0,187.0,2290.0,2565.0,310.0,3698.0,632.0,6377.0,3923.0,576.0,6736.0,686.0,962.0,3090.0,266.0,1848.0,686.0,5086.0,11642.0,1160.0,51.0,4127.0,4846.0,130.0,12274.0,414.0,71419.0
2017.0,Midwest_states,Indiana,6591598.0,5633171.0,792487.0,142290.0,1216.0,131.0,948.0,852.0,10096.0,1692.0,413.0,0.0,250.0,9027.0,4224.0,424.0,39.0,29526.0,,1825.0,1590.0,11298.0,1223.0,0.0,1093.0,957.0,8377.0,1400.0,641.0,1288.0,192.0,518.0,919.0,69.0,2836.0,1459.0,1551.0,3293.0,78.0,10940.0,1695.0,668.0,1341.0,0.0,962.0,372.0,5122.0,10543.0,1240.0,512.0,1867.0,2782.0,1044.0,3757.0,0.0,23650.0
2017.0,Midwest_states,Iowa,3106880.0,2654666.0,362905.0,77072.0,817.0,629.0,2346.0,693.0,2625.0,2257.0,150.0,95.0,0.0,3945.0,2475.0,266.0,1005.0,12997.0,1390.0,,2895.0,467.0,327.0,54.0,579.0,288.0,629.0,6834.0,164.0,4510.0,443.0,6639.0,874.0,46.0,205.0,138.0,306.0,1827.0,332.0,991.0,478.0,707.0,1418.0,158.0,411.0,2685.0,1152.0,3315.0,489.0,227.0,774.0,1405.0,550.0,3011.0,54.0,12237.0
2017.0,Midwest_states,Kansas,2876925.0,2413141.0,366147.0,86154.0,276.0,515.0,1404.0,1225.0,6511.0,5871.0,412.0,0.0,5.0,2661.0,2490.0,419.0,54.0,2840.0,1433.0,2119.0,,168.0,580.0,24.0,623.0,417.0,378.0,679.0,552.0,21605.0,338.0,2939.0,785.0,338.0,408.0,493.0,2196.0,1165.0,90.0,2044.0,6508.0,333.0,674.0,0.0,0.0,729.0,788.0,9814.0,981.0,0.0,1029.0,801.0,0.0,317.0,123.0,11483.0
2017.0,South_states,Kentucky,4404279.0,3721100.0,563721.0,103985.0,2851.0,506.0,333.0,342.0,4466.0,614.0,799.0,558.0,51.0,6318.0,2654.0,222.0,31.0,5333.0,10192.0,558.0,1068.0,,1205.0,0.0,1413.0,555.0,1602.0,577.0,495.0,1643.0,169.0,570.0,215.0,292.0,730.0,1409.0,2115.0,3228.0,132.0,19493.0,1345.0,368.0,1543.0,154.0,1473.0,73.0,11642.0,6677.0,0.0,85.0,2453.0,1428.0,2140.0,1599.0,266.0,15473.0
2017.0,South_states,Louisiana,4629962.0,4030674.0,513676.0,72836.0,2830.0,199.0,520.0,3289.0,5534.0,1575.0,407.0,0.0,100.0,4404.0,3382.0,555.0,0.0,1829.0,327.0,472.0,581.0,443.0,,0.0,756.0,350.0,2003.0,84.0,9011.0,975.0,347.0,141.0,237.0,595.0,522.0,298.0,1854.0,1931.0,363.0,983.0,912.0,265.0,883.0,48.0,903.0,16.0,1733.0,17674.0,34.0,0.0,2073.0,623.0,261.0,319.0,195.0,12776.0
2017.0,Northeast_states,Maine,1322591.0,1140136.0,144186.0,34252.0,246.0,163.0,322.0,12.0,1578.0,849.0,1690.0,111.0,124.0,3059.0,1241.0,0.0,180.0,152.0,99.0,0.0,0.0,41.0,455.0,,88.0,7567.0,227.0,241.0,67.0,659.0,0.0,276.0,64.0,4274.0,662.0,38.0,2478.0,1074.0,0.0,427.0,11.0,294.0,1629.0,336.0,189.0,0.0,255.0,491.0,444.0,569.0,1162.0,336.0,72.0,0.0,0.0,4017.0
2017.0,South_states,Maryland,5988007.0,5168350.0,605885.0,165654.0,644.0,961.0,1689.0,410.0,8994.0,2182.0,1726.0,5455.0,22811.0,7755.0,6343.0,3167.0,347.0,2615.0,1887.0,383.0,451.0,899.0,394.0,197.0,,2845.0,1371.0,731.0,806.0,253.0,78.0,0.0,1351.0,264.0,6361.0,1066.0,13538.0,9437.0,325.0,2818.0,1094.0,187.0,12297.0,572.0,1862.0,0.0,977.0,6890.0,810.0,386.0,23315.0,1839.0,3926.0,901.0,44.0,48118.0
2017.0,Northeast_states,Massachusetts,6789798.0,5888011.0,677835.0,146299.0,212.0,539.0,1030.0,207.0,12745.0,1857.0,9140.0,1582.0,1419.0,11499.0,3694.0,481.0,732.0,2301.0,1134.0,332.0,692.0,930.0,948.0,4099.0,2696.0,,2747.0,1814.0,45.0,2519.0,148.0,299.0,1363.0,12417.0,6872.0,713.0,22782.0,3216.0,143.0,1791.0,197.0,556.0,5212.0,8067.0,2164.0,56.0,957.0,4603.0,1335.0,2000.0,3083.0,1672.0,161.0,1098.0,0.0,77653.0
2017.0,Midwest_states,Michigan,9851330.0,8450559.0,1203536.0,148787.0,3669.0,348.0,4948.0,825.0,10874.0,3001.0,783.0,72.0,445.0,14479.0,5794.0,188.0,216.0,13913.0,9171.0,1968.0,1465.0,3957.0,1651.0,343.0,1472.0,1770.0,,1175.0,1828.0,4244.0,124.0,620.0,1631.0,357.0,1360.0,456.0,7337.0,3614.0,882.0,12303.0,1027.0,2248.0,3398.0,93.0,2680.0,119.0,3703.0,7033.0,1250.0,330.0,3539.0,1572.0,392.0,3485.0,635.0,48448.0
2017.0,Midwest_states,Minnesota,5510902.0,4728748.0,643272.0,115623.0,491.0,671.0,2587.0,634.0,5518.0,4221.0,932.0,131.0,516.0,3512.0,2247.0,416.0,209.0,7297.0,2505.0,5870.0,669.0,360.0,378.0,164.0,934.0,1280.0,4664.0,,573.0,1745.0,422.0,2225.0,997.0,74.0,1144.0,754.0,3274.0,1737.0,10579.0,2704.0,301.0,875.0,1249.0,123.0,521.0,6244.0,2212.0,5529.0,392.0,46.0,1552.0,3333.0,44.0,20555.0,213.0,23259.0
2017.0,South_states,Mississippi,2946971.0,2553271.0,313673.0,73549.0,5936.0,127.0,553.0,2251.0,4709.0,1000.0,145.0,68.0,0.0,4481.0,7946.0,942.0,0.0,2611.0,1958.0,271.0,292.0,814.0,8103.0,229.0,948.0,183.0,422.0,331.0,,2900.0,420.0,996.0,605.0,30.0,1042.0,27.0,769.0,729.0,18.0,352.0,70.0,0.0,682.0,0.0,951.0,0.0,11636.0,5056.0,0.0,0.0,286.0,888.0,1158.0,402.0,212.0,6478.0
2017.0,Midwest_states,Missouri,6039877.0,5108238.0,742205.0,164957.0,2518.0,1224.0,2820.0,6560.0,10918.0,4275.0,425.0,63.0,170.0,6630.0,2818.0,1573.0,774.0,22767.0,2088.0,5678.0,22093.0,1587.0,1915.0,0.0,1871.0,2025.0,2518.0,1672.0,1543.0,,330.0,3326.0,2203.0,312.0,1686.0,987.0,1528.0,2806.0,503.0,4309.0,6239.0,1382.0,2590.0,108.0,1140.0,537.0,2320.0,14820.0,760.0,228.0,2795.0,3120.0,90.0,3784.0,529.0,24477.0
2017.0,West_states,Montana,1039170.0,883342.0,116400.0,35456.0,301.0,701.0,386.0,899.0,5447.0,2241.0,0.0,0.0,47.0,1202.0,112.0,20.0,1198.0,839.0,317.0,257.0,267.0,68.0,226.0,150.0,188.0,31.0,750.0,948.0,236.0,90.0,,103.0,581.0,76.0,91.0,227.0,995.0,314.0,1698.0,260.0,228.0,1242.0,382.0,20.0,0.0,509.0,87.0,1569.0,879.0,31.0,683.0,3879.0,112.0,497.0,4072.0,3972.0
2017.0,Midwest_states,Nebraska,1894217.0,1586729.0,243792.0,52507.0,420.0,199.0,1456.0,267.0,3707.0,4520.0,0.0,11.0,10.0,2064.0,592.0,144.0,675.0,1615.0,171.0,8825.0,2337.0,492.0,265.0,0.0,466.0,176.0,903.0,2713.0,0.0,1929.0,207.0,,1133.0,67.0,58.0,186.0,658.0,359.0,541.0,689.0,951.0,850.0,364.0,0.0,355.0,2537.0,684.0,4876.0,1467.0,13.0,774.0,351.0,164.0,694.0,572.0,11189.0
2017.0,West_states,Nevada,2963456.0,2430163.0,383067.0,133074.0,191.0,1024.0,5508.0,551.0,47513.0,8518.0,693.0,517.0,249.0,5825.0,1241.0,4231.0,3256.0,2737.0,862.0,340.0,245.0,539.0,444.0,82.0,1364.0,838.0,2023.0,1687.0,801.0,2488.0,429.0,1151.0,,90.0,764.0,1874.0,2280.0,4154.0,153.0,2342.0,368.0,3501.0,1758.0,85.0,1561.0,908.0,1022.0,5346.0,4410.0,237.0,1147.0,5203.0,0.0,381.0,143.0,17152.0
2017.0,Northeast_states,New Hampshire,1330742.0,1134244.0,137212.0,52893.0,109.0,151.0,190.0,185.0,2418.0,512.0,2946.0,0.0,102.0,2486.0,725.0,307.0,0.0,968.0,311.0,67.0,0.0,45.0,47.0,3950.0,834.0,21734.0,109.0,43.0,0.0,205.0,0.0,0.0,1083.0,,615.0,0.0,4123.0,1113.0,0.0,34.0,259.0,136.0,1867.0,582.0,439.0,224.0,167.0,1200.0,30.0,1874.0,460.0,146.0,0.0,97.0,0.0,6393.0
2017.0,Northeast_states,New Jersey,8910191.0,7968039.0,710807.0,152106.0,169.0,610.0,898.0,175.0,7968.0,1099.0,5324.0,1543.0,662.0,9038.0,3094.0,353.0,321.0,2517.0,884.0,22.0,1250.0,312.0,297.0,254.0,4817.0,2599.0,1676.0,894.0,78.0,761.0,54.0,364.0,237.0,115.0,,0.0,57235.0,3151.0,171.0,1828.0,327.0,809.0,22129.0,597.0,1288.0,0.0,715.0,6591.0,269.0,274.0,5750.0,1135.0,329.0,1013.0,110.0,79239.0
2017.0,West_states,New Mexico,2062628.0,1801560.0,193225.0,57255.0,770.0,1470.0,7129.0,258.0,6897.0,3578.0,0.0,0.0,138.0,1029.0,413.0,509.0,608.0,1297.0,1177.0,484.0,134.0,194.0,884.0,0.0,935.0,349.0,495.0,307.0,421.0,611.0,982.0,261.0,1008.0,77.0,196.0,,886.0,261.0,215.0,579.0,630.0,544.0,412.0,291.0,730.0,100.0,431.0,16356.0,411.0,0.0,1694.0,563.0,0.0,274.0,267.0,10588.0
2017.0,Northeast_states,New York,19638923.0,17553033.0,1655152.0,285252.0,1849.0,1049.0,3826.0,1209.0,24982.0,3104.0,17340.0,1203.0,4401.0,28145.0,11328.0,1740.0,1088.0,6879.0,2657.0,2050.0,1381.0,1216.0,1416.0,1611.0,8499.0,14775.0,3088.0,1973.0,758.0,4014.0,597.0,98.0,2273.0,1997.0,34953.0,615.0,,12000.0,449.0,7863.0,2015.0,1658.0,25006.0,2654.0,6044.0,125.0,4072.0,10058.0,334.0,2929.0,10677.0,5529.0,402.0,1269.0,54.0,145486.0
2017.0,South_states,North Carolina,10158556.0,8649400.0,1139260.0,313834.0,4526.0,1401.0,5624.0,747.0,22469.0,4021.0,5780.0,1186.0,2183.0,33594.0,16892.0,1463.0,97.0,6013.0,4392.0,978.0,1590.0,1531.0,3491.0,1014.0,10899.0,7605.0,5404.0,2769.0,1723.0,4394.0,433.0,259.0,1758.0,273.0,11559.0,1047.0,27031.0,,571.0,11359.0,1260.0,1778.0,12542.0,234.0,28508.0,12.0,8416.0,14655.0,623.0,524.0,27833.0,5896.0,3423.0,1895.0,159.0,56062.0
2017.0,Midwest_states,North Dakota,744641.0,609017.0,92436.0,37315.0,53.0,152.0,564.0,48.0,4051.0,995.0,0.0,167.0,0.0,1255.0,58.0,292.0,858.0,302.0,74.0,652.0,96.0,26.0,214.0,0.0,95.0,135.0,709.0,13844.0,372.0,0.0,1071.0,517.0,16.0,0.0,232.0,89.0,247.0,0.0,,33.0,224.0,716.0,1070.0,0.0,546.0,1653.0,478.0,1678.0,247.0,0.0,434.0,1362.0,0.0,861.0,829.0,5873.0
2017.0,Midwest_states,Ohio,11520109.0,9822847.0,1452745.0,198929.0,2487.0,79.0,3143.0,683.0,11286.0,3209.0,2478.0,406.0,1165.0,15843.0,6133.0,285.0,660.0,9676.0,10007.0,1687.0,2169.0,15435.0,823.0,369.0,4416.0,3030.0,11424.0,1362.0,573.0,2515.0,439.0,619.0,847.0,692.0,3252.0,525.0,13157.0,7847.0,350.0,,936.0,854.0,15666.0,177.0,3714.0,26.0,6127.0,12108.0,2100.0,364.0,5224.0,2960.0,7343.0,2011.0,248.0,45588.0
2017.0,South_states,Oklahoma,3875922.0,3216306.0,542724.0,101961.0,1133.0,1004.0,1931.0,6835.0,7174.0,3474.0,99.0,0.0,36.0,4233.0,2164.0,129.0,338.0,1959.0,1303.0,1301.0,8159.0,1363.0,2393.0,48.0,982.0,248.0,257.0,1083.0,1539.0,3209.0,594.0,144.0,801.0,45.0,231.0,1899.0,1930.0,1483.0,98.0,1143.0,,841.0,611.0,216.0,797.0,27.0,2337.0,32430.0,204.0,37.0,921.0,2018.0,0.0,509.0,251.0,14931.0
2017.0,West_states,Oregon,4102048.0,3405784.0,520747.0,149513.0,179.0,2808.0,6938.0,526.0,50109.0,3185.0,355.0,85.0,60.0,3266.0,1308.0,2671.0,4444.0,4110.0,750.0,549.0,1298.0,129.0,1461.0,204.0,1384.0,822.0,1642.0,930.0,367.0,1637.0,1004.0,368.0,2802.0,266.0,475.0,1046.0,2491.0,955.0,461.0,874.0,1121.0,,1138.0,159.0,415.0,576.0,1115.0,7049.0,4103.0,308.0,3566.0,26150.0,257.0,1370.0,227.0,26004.0
